id,store,storeZip,storeName,storeAddress,name,brand,size,category,price,lastChecked,notes
walmart-79015-0327,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chips,Pringles,5.5 oz sour cream & onion,Snacks,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0328,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chips,Pringles,5.5 oz cheddar cheese,Snacks,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0329,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chips,Pringles,5.5 oz BBQ,Snacks,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0330,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chips,Pringles,5.5 oz pizza,Snacks,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0331,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Pizza,DiGiorno,rising crust pepperoni,Frozen,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0332,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Pizza,DiGiorno,rising crust four cheese,Frozen,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0333,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Pizza,DiGiorno,rising crust supreme,Frozen,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0334,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Pizza,DiGiorno,rising crust three meat,Frozen,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0335,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Ice Cream,Blue Bell,half gallon homemade vanilla,Frozen,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0336,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Ice Cream,Blue Bell,half gallon cookies n cream,Frozen,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0337,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Ice Cream,Blue Bell,half gallon chocolate,Frozen,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0338,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Ice Cream,Blue Bell,half gallon strawberry,Frozen,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0339,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sparkling Water,Great Value,12 pk black cherry,Beverages,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0340,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sparkling Water,Great Value,12 pk lime,Beverages,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0341,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sparkling Water,Great Value,12 pk lemon,Beverages,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0342,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sparkling Water,Great Value,12 pk berry,Beverages,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0343,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Soda,Great Value,12 pk cola,Beverages,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0344,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Soda,Great Value,12 pk diet cola,Beverages,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0345,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Soda,Great Value,12 pk root beer,Beverages,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0346,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Soda,Great Value,12 pk orange,Beverages,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0347,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Soda,Great Value,12 pk lemon lime,Beverages,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0348,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Soup,Campbell's,10.5 oz tomato,Canned Goods,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0349,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Soup,Campbell's,10.5 oz chicken noodle,Canned Goods,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0350,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Soup,Campbell's,10.5 oz cream of chicken,Canned Goods,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0351,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Soup,Campbell's,10.5 oz cream of mushroom,Canned Goods,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0352,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pasta Sauce,Prego,24 oz traditional,Pantry,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0353,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pasta Sauce,Prego,24 oz meat,Pantry,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0354,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pasta Sauce,Prego,24 oz roasted garlic,Pantry,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0355,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pasta Sauce,Prego,24 oz tomato basil,Pantry,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
united-79015-0001,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Milk,United / store brand,1 gal whole milk,Dairy,4.04,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0002,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Milk,United / store brand,1 gal 2% milk,Dairy,4.04,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0003,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Milk,United / store brand,1 gal 1% milk,Dairy,4.04,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0004,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chocolate Milk,United / store brand,1/2 gal,Dairy,3.06,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0005,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Half & Half,United / store brand,32 fl oz,Dairy,3.66,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0006,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Heavy Whipping Cream,United / store brand,16 fl oz,Dairy,3.73,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0007,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Eggs,United / store brand,12 ct large,Dairy,4.45,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0008,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Eggs,United / store brand,18 ct large,Dairy,6.17,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0009,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Butter,United / store brand,1 lb sticks,Dairy,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0010,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Margarine Spread,United / store brand,45 oz tub,Dairy,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0011,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Shredded Cheddar Cheese,United / store brand,8 oz,Dairy,2.59,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0012,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Shredded Mozzarella Cheese,United / store brand,8 oz,Dairy,2.59,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0013,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Sliced American Cheese,United / store brand,16 ct,Dairy,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0014,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cream Cheese,United / store brand,8 oz,Dairy,2.3,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0015,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Sour Cream,United / store brand,16 oz,Dairy,2.32,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0016,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Greek Yogurt,United / store brand,32 oz plain,Dairy,4.18,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0017,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Yogurt Cups,United / store brand,8 ct,Dairy,4.54,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0018,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cottage Cheese,United / store brand,24 oz,Dairy,3.95,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0019,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",String Cheese,United / store brand,12 ct,Dairy,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0020,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Coffee Creamer,United / store brand,32 fl oz vanilla,Dairy,3.77,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0021,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Boneless Skinless Chicken Breast,United / store brand,per lb,Meat,3.43,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0022,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chicken Tenderloins,United / store brand,per lb,Meat,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0023,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chicken Drumsticks,United / store brand,per lb,Meat,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0024,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chicken Thighs,United / store brand,per lb,Meat,2.32,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0025,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Ground Beef 80/20,United / store brand,per lb,Meat,5.11,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0026,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Ground Beef 93/7,United / store brand,per lb,Meat,6.79,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0027,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chuck Roast,United / store brand,per lb,Meat,7.35,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0028,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Beef Stew Meat,United / store brand,per lb,Meat,7.92,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0029,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pork Chops,United / store brand,per lb,Meat,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0030,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pork Loin,United / store brand,per lb,Meat,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0031,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Bacon,United / store brand,12 oz,Meat,5.12,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0032,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Breakfast Sausage,United / store brand,1 lb roll,Meat,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0033,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Hot Dogs,Bar-S,12 oz,Meat,1.65,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0034,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Deli Turkey,United / store brand,9 oz,Meat,4.71,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0035,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Deli Ham,United / store brand,9 oz,Meat,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0036,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Salmon Fillets,United / store brand,2 lb bag,Meat,15.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0037,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Tilapia Fillets,United / store brand,2 lb bag,Meat,10.14,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0038,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cooked Shrimp,United / store brand,12 oz,Meat,7.92,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0039,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Rotisserie Chicken,United / store brand,each,Meat,7.91,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0040,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Meatballs,United / store brand,32 oz frozen,Meat,9.04,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0041,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Bananas,United / store brand,per lb,Produce,0.75,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0042,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Apples Gala,United / store brand,3 lb bag,Produce,5.68,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0043,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Apples Honeycrisp,United / store brand,3 lb bag,Produce,7.92,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0044,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Oranges,United / store brand,4 lb bag,Produce,6.8,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0045,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Mandarins,United / store brand,3 lb bag,Produce,5.68,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0046,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Grapes Red Seedless,United / store brand,per lb,Produce,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0047,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Strawberries,United / store brand,1 lb,Produce,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0048,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Blueberries,United / store brand,pint,Produce,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0049,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Avocados,United / store brand,each,Produce,1.09,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0050,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Tomatoes Roma,United / store brand,per lb,Produce,1.53,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0051,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cherry Tomatoes,United / store brand,10 oz,Produce,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0052,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Yellow Onions,United / store brand,3 lb bag,Produce,3.06,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0053,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Russet Potatoes,United / store brand,10 lb bag,Produce,6.8,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0054,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Sweet Potatoes,United / store brand,per lb,Produce,1.49,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0055,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Carrots,United / store brand,2 lb bag,Produce,2.3,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0056,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Celery,United / store brand,bunch,Produce,2.3,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0057,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Romaine Hearts,United / store brand,3 ct,Produce,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0058,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Iceberg Lettuce,United / store brand,head,Produce,2.21,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0059,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Baby Spinach,United / store brand,10 oz,Produce,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0060,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Broccoli Crowns,United / store brand,per lb,Produce,2.32,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0061,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cauliflower,United / store brand,head,Produce,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0062,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Bell Peppers,United / store brand,3 ct,Produce,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0063,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cucumbers,United / store brand,each,Produce,0.97,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0064,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Zucchini,United / store brand,per lb,Produce,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0065,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Mushrooms,United / store brand,8 oz,Produce,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0066,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cilantro,United / store brand,bunch,Produce,1.09,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0067,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Lemons,United / store brand,2 lb bag,Produce,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0068,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Limes,United / store brand,1 lb bag,Produce,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0069,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Sandwich Bread,United / store brand,20 oz white,Bakery,1.69,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0070,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Wheat Bread,United / store brand,20 oz,Bakery,2.32,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0071,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Hamburger Buns,United / store brand,8 ct,Bakery,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0072,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Hot Dog Buns,United / store brand,8 ct,Bakery,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
